update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
9570,146681,12249600,574.5289276380723,31942,0.7672166705131531,0.22189519774644337,0.0,0.9909999966621399,0.9666666666666667,41.166666666666664,37.416648106899636,1.0,143.0,0.35725737661123275,9.16488151550293,0.16862718686461448,8.803669357299805,4.566889762878418,nan,12.166849136352539
9580,146962,12262400,569.0078494270027,31965,0.7481190505481902,0.2786403699549654,0.0,0.9819999933242798,0.9047619047619048,52.19047619047619,52.562542382175586,2.0,200.0,0.5588229313492775,7.121854186058044,0.5042810380458832,12.866315984725953,6.931850433349609,nan,16.25811767578125
9590,147198,12275200,560.1922766700509,31988,0.7873534539650227,0.2056661987382683,0.0,0.9865000247955322,0.9655172413793104,49.172413793103445,57.66135917969212,3.0,300.0,0.4545105040073395,8.550742959976196,-0.7769569620490074,13.677891492843628,6.057444095611572,nan,8.918972969055176
9600,147536,12288000,561.6812137323798,32011,0.8237249977886677,0.1967216911810871,0.0,0.9909999966621399,0.975,35.45,39.4493029089235,1.0,200.0,0.3657958462834358,9.38084545135498,-1.150090727210045,13.399690723419189,5.546097278594971,nan,8.872170448303223
9610,147843,12300800,664.5717661892771,32114,0.8241666674613952,0.18331631834875362,0.0,0.9819999933242798,0.9666666666666667,39.833333333333336,35.05907712545908,4.0,153.0,0.2974767118692398,10.082073783874511,-0.11867954432964326,13.417822694778442,6.587257385253906,nan,15.958757400512695
9620,148145,12313600,641.5384181522788,32135,0.7976458345850309,0.22240444978757998,0.0,0.9909999966621399,0.9583333333333334,37.5,34.606116993001876,1.0,153.0,0.377604977786541,8.482765245437623,0.8179807364940643,12.776877689361573,7.202643871307373,nan,8.59187126159668
9630,148434,12326400,669.923141215071,32155,0.7596379369497299,0.2900675589788223,0.0,0.9955000281333923,0.896551724137931,43.62068965517241,48.45290197572488,1.0,200.0,0.32998143061995505,8.353496170043945,0.12044485025107861,11.268890285491944,5.751589775085449,nan,8.11884593963623
9640,148738,12339200,596.4592155997478,32175,0.8460526317358017,0.1414213678566346,0.289000004529953,0.9879999756813049,1.0,34.71052631578947,35.36568950918155,2.0,135.0,0.38320333808660506,8.997114562988282,-0.5148566901683808,12.56353931427002,5.763081073760986,nan,9.74462890625
9650,149079,12352000,657.4132125296106,32195,0.7197812516242266,0.2713567756884479,0.0,0.9369999766349792,0.90625,58.59375,61.887932676229376,10.0,300.0,0.330666621029377,9.618654203414916,-0.758757621049881,8.88874089717865,3.6823062896728516,nan,5.417901992797852
9660,149388,12364800,665.7078895556937,32214,0.6499444395303726,0.28218595059645046,0.0,0.9819999933242798,0.9444444444444444,59.55555555555556,44.664455445543204,2.0,191.0,0.4393289342522621,7.468075776100159,1.1561853259801864,11.082872581481933,6.693228244781494,nan,10.12070369720459
9670,149692,12377600,642.532795901546,32234,0.8453928572790963,0.11552030072907397,0.5320000052452087,0.9909999966621399,1.0,31.178571428571427,19.02827514784356,1.0,75.0,0.37385074198246004,9.406983757019043,0.23008701652288438,11.403064918518066,5.927880764007568,nan,4.602040767669678
9680,149970,12390400,675.5605978223598,32254,0.7598709689994012,0.2049419729403514,0.0,0.9729999899864197,0.967741935483871,48.806451612903224,44.46558608040003,3.0,200.0,0.29205759316682817,9.066526651382446,-0.4018148422241211,13.628347587585449,6.409438610076904,nan,7.331284999847412
9690,150269,12403200,640.9559392638362,32273,0.829407411592978,0.20387229565239595,0.0,0.996999979019165,0.9629629629629629,46.333333333333336,60.85380173156961,1.0,300.0,0.3215928703546524,9.020034503936767,0.1995317369699478,11.560309362411498,5.976470470428467,nan,6.714332580566406
9700,150555,12416000,646.7324532846308,32293,0.7962589253272329,0.21768087338476172,0.0,0.968500018119812,0.9642857142857143,40.107142857142854,38.86821992847322,4.0,173.0,0.3307238072156906,8.916078329086304,-0.4313366420567036,11.870452070236206,5.500582218170166,nan,5.375777721405029
9710,150836,12428800,557.6165911816399,32396,0.8332403818002114,0.13414310046572867,0.45100000500679016,0.9819999933242798,1.0,43.57692307692308,39.473626128889066,4.0,161.0,0.41435396671295166,7.858790302276612,-0.35750294104218483,15.90998363494873,7.593345642089844,nan,9.172269821166992
9720,151130,12441600,562.5238561700811,32418,0.8520657914249521,0.17944132291947268,0.0,0.9955000281333923,0.9736842105263158,35.13157894736842,55.37155409386739,1.0,300.0,0.31368019357323645,9.961881923675538,-0.1441591653972864,12.481743812561035,6.093575477600098,nan,4.040047645568848
9730,151441,12454400,532.9759768587141,32442,0.7923257540572773,0.2419665836376789,0.0,0.9909999966621399,0.9393939393939394,41.84848484848485,46.283134707043956,2.0,200.0,0.245092736184597,10.87754511833191,0.07874441146850586,11.759985113143921,5.956286430358887,nan,7.657379627227783
9740,151718,12467200,572.5277086858727,32465,0.8245520815253258,0.19987809062801262,0.0,0.9909999966621399,0.9583333333333334,47.958333333333336,65.04003841651866,1.0,300.0,0.2910222835838795,8.390981721878052,0.07584876492619515,10.235657668113708,5.19076681137085,nan,7.7536091804504395
9750,152057,12480000,542.080358452767,32488,0.8198928524340902,0.143596486196636,0.45100000500679016,0.9819999933242798,1.0,33.857142857142854,32.086617465980474,2.0,142.0,0.5623180031776428,8.621880292892456,0.6839591577649117,12.538838815689086,6.947755336761475,nan,5.249730110168457
9760,152339,12492800,550.2248695848236,32511,0.782209458584721,0.20977385684248437,0.0,0.9639999866485596,0.972972972972973,44.13513513513514,64.195294162028,4.0,400.0,0.30691411420702935,9.527349281311036,-1.0495844513177872,10.876638054847717,4.385665416717529,nan,9.978374481201172
9770,152683,12505600,636.1485770010765,32531,0.8107012190469881,0.2225593319330329,0.0,0.9955000281333923,0.975609756097561,40.707317073170735,50.042052512173925,1.0,300.0,0.2877016916871071,11.129760026931763,-0.6756621457636356,10.878955507278443,4.76093864440918,nan,8.674323081970215
9780,152997,12518400,656.2930866186337,32551,0.7863076913815278,0.22546653032293773,0.12999999523162842,0.9909999966621399,1.0,52.42307692307692,63.66932184638611,1.0,290.0,0.3260127820074558,8.801851940155029,-0.25508427545428275,9.832396841049194,4.657853603363037,nan,8.495268821716309
9790,153324,12531200,656.7132686386583,32571,0.8030892844711032,0.18271582374175435,0.0,0.9955000281333923,0.9642857142857143,45.25,38.8225127986327,1.0,200.0,0.3240340813994408,9.727156686782838,-0.08029677271842957,8.02315583229065,3.9280412197113037,nan,4.237353324890137
9800,153642,12544000,653.556735486791,32590,0.7948359353467822,0.2412980317546337,0.0,0.9909999966621399,0.9375,41.90625,42.03373598596132,1.0,200.0,0.3112890496850014,9.542246055603027,0.09714139699935913,12.496006441116332,6.342031955718994,nan,13.022751808166504
9810,153928,12556800,551.4701466328556,32676,0.7719100052118302,0.17794708235696524,0.1720000058412552,0.968500018119812,1.0,39.36,26.74453962961412,6.0,92.0,0.35514107793569566,9.581551694869995,0.37950749322772026,10.240835237503052,5.496373176574707,nan,5.619608402252197
9820,154262,12569600,556.8586285557931,32699,0.8361184275464008,0.17675883822763505,0.0,0.9909999966621399,0.9736842105263158,35.1578947368421,37.939374294835915,1.0,200.0,0.40892411917448046,10.444656038284302,-0.39954721480607985,11.516025066375732,5.354375839233398,nan,10.203384399414062
9830,154603,12582400,569.7889894119,32723,0.8203416685263316,0.20187740269289123,0.0,0.9752500057220459,0.9666666666666667,37.96666666666667,55.66116739303583,3.0,300.0,0.28919525593519213,10.466409015655518,0.8509754091501236,11.337747859954835,6.5169572830200195,nan,5.033147811889648
9840,154898,12595200,530.9637806511221,32745,0.8535153050811923,0.17180426089989903,0.0,0.9909999966621399,0.9795918367346939,29.755102040816325,27.967569128345264,1.0,155.0,0.3113856755197048,11.142965412139892,-0.9840089052915573,9.633923768997192,3.8298394680023193,nan,4.865930080413818
9850,155248,12608000,541.9868888398257,32769,0.8199677409664277,0.18201302190056246,0.0,0.9760000109672546,0.967741935483871,36.0,24.73341738385278,3.0,100.0,0.3496905453503132,10.172546195983887,0.07286339811980724,8.741180324554444,4.4399566650390625,nan,7.277865409851074
9860,155495,12620800,551.9589301389194,32792,0.7972899961471558,0.17177567505026328,0.34975001215934753,0.9909999966621399,1.0,55.84,66.69313607861008,1.0,289.0,0.4018134757876396,7.691685700416565,-0.06382465362548828,15.109039926528931,7.486677646636963,nan,5.970865249633789
9870,155766,12633600,565.8539513902064,32814,0.829731249064207,0.16659857350306018,0.3070000112056732,0.9760000109672546,1.0,34.275,31.974980453473307,3.0,129.0,0.2563491590321064,9.479100561141967,-1.3693936437368393,14.862647771835327,6.059366226196289,nan,7.904765605926514
9880,156086,12646400,559.1183426788604,32837,0.8058900046348572,0.21324652621209184,0.0,0.9909999966621399,0.96,43.64,45.89804353128791,1.0,200.0,0.3028277322649956,7.969778156280517,0.3707749232649803,10.244767189025879,5.4901299476623535,nan,14.88955020904541
9890,156412,12659200,556.077667823317,32860,0.7983819453252686,0.25354914320534916,0.0,0.9909999966621399,0.9444444444444444,38.611111111111114,53.02005793291702,1.0,300.0,0.2703899808228016,8.57888321876526,-0.8335247427225113,12.175507879257202,5.251525402069092,nan,6.455232620239258
9900,156742,12672000,555.75306705567,32884,0.8568124982217947,0.15592214211497024,0.10899999737739563,0.9909999966621399,1.0,27.875,24.750105218631564,1.0,106.0,0.22660312429070473,11.605434131622314,-1.3874988317489625,12.577900981903076,4.8991851806640625,nan,4.911361217498779
9910,157128,12684800,593.4853161080243,32966,0.8285365860636641,0.19070838353988065,0.0,0.9729999899864197,0.975609756097561,35.65853658536585,44.114380021572174,3.0,253.0,0.28236109390854836,11.089135694503785,-0.44292870759963987,10.356704044342042,4.73259973526001,nan,5.736932754516602
9920,157466,12697600,657.9130270038361,32986,0.7227105278717844,0.28658527774402903,0.0,0.9760000109672546,0.8947368421052632,69.0,75.33643837724492,4.0,300.0,0.4209049716591835,8.814854335784911,1.040093645453453,14.136509418487549,8.104140281677246,nan,15.659690856933594
9930,157781,12710400,661.0329245230399,33006,0.8059375012914339,0.145906368891904,0.4194999933242798,0.9955000281333923,1.0,50.5,46.551942315367825,1.0,195.0,0.43765021562576295,8.923768234252929,0.5202608406543732,13.830075550079346,7.430922985076904,nan,11.896677017211914
9940,158089,12723200,625.4765448150439,33026,0.8314930593801869,0.21222161997906944,0.0,0.9819999933242798,0.9722222222222222,34.333333333333336,44.02335238888056,2.0,251.0,0.4093206599354744,10.73988356590271,-0.02933227811008692,11.726093339920045,5.829621315002441,nan,4.716899871826172
9950,158415,12736000,548.5887680863239,33049,0.7561399984359741,0.2578012883883085,0.0,0.996999979019165,0.92,48.96,44.31657026440561,1.0,200.0,0.2908259354531765,10.098478651046753,1.0818845003843307,9.522013878822326,5.8399834632873535,nan,15.90621566772461
9960,158746,12748800,546.4646453131171,33072,0.8509642843689237,0.11131660801401351,0.5634999871253967,0.9789999723434448,1.0,32.42857142857143,31.140727319046093,3.0,150.0,0.30507474169135096,9.567815732955932,0.36875672042369845,14.51796612739563,7.62468957901001,nan,17.015220642089844
9970,159070,12761600,564.5379575868012,33095,0.7941916654507319,0.22458583015979852,0.0,0.9909999966621399,0.9666666666666667,39.666666666666664,41.12609336608032,1.0,188.0,0.34612827375531197,9.5027250289917,0.8716738626360894,12.574642705917359,7.155533790588379,nan,6.110519886016846
9980,159394,12774400,587.2750242322869,33118,0.8753695695296578,0.08156914813349414,0.5950000286102295,0.9729999899864197,1.0,25.17391304347826,16.557284417946875,3.0,64.0,0.34549063444137573,9.688240003585815,1.0689107745885849,10.308663702011108,6.21978759765625,nan,6.982974052429199
9990,159677,12787200,533.495327017363,33141,0.866986483335495,0.12904008486203078,0.3070000112056732,0.9955000281333923,1.0,26.72972972972973,22.889450713833394,1.0,78.0,0.3510482534766197,9.385297918319703,-0.6448379546403885,12.497436332702637,5.600369930267334,nan,5.547430515289307
10000,159999,12800000,566.6125163032615,33164,0.8135258596518944,0.21068330343323444,0.0,0.9955000281333923,0.9655172413793104,40.51724137931034,42.2207831561785,1.0,200.0,0.34965440928936004,9.606528759002686,0.10982856713235378,11.148269605636596,5.68046760559082,nan,6.257130146026611
10010,160343,12812800,605.2671944542841,33260,0.8088125037029386,0.22741947377149074,0.0,0.9819999933242798,0.96875,33.46875,33.03973400978737,2.0,142.0,0.39578053504228594,10.877638101577759,1.1931402087211609,12.805199193954468,7.591783046722412,nan,6.743089199066162
10020,160648,12825600,654.6122940386573,33279,0.8553263892730077,0.15789423765107505,0.0,0.9819999933242798,0.9722222222222222,28.97222222222222,19.730807990313455,2.0,100.0,0.3765640750527382,10.132495212554932,-0.5890717133879662,12.923219013214112,5.868772029876709,nan,7.698573112487793
10030,160974,12838400,607.0801571279584,33299,0.8553023241287054,0.11708599308566615,0.4779999852180481,0.9909999966621399,1.0,25.232558139534884,18.095145448566015,1.0,84.0,0.2780462592840195,11.203642988204956,-0.952012974023819,10.14410126209259,4.117257118225098,nan,8.878862380981445
10040,161316,12851200,647.8498605943189,33319,0.8590000029653311,0.11580625641487205,0.3880000114440918,0.9909999966621399,1.0,30.78125,23.77858066490723,2.0,83.0,0.34311717450618745,10.903521919250489,-0.11849878616631031,13.516665315628051,6.6364030838012695,nan,5.819383144378662
10050,161634,12864000,637.1818822605908,33338,0.8069758078744335,0.2205592545068509,0.0,0.9955000281333923,0.967741935483871,46.064516129032256,66.99972820545304,1.0,300.0,0.3261672928929329,8.829598665237427,0.0641101822257042,9.28267161846161,4.702184200286865,nan,8.325488090515137
10060,161951,12876800,650.6396064780505,33359,0.8566599988937378,0.11936991022671904,0.5184999704360962,0.9865000247955322,1.0,30.96,34.14730443241457,2.0,136.0,0.39150618612766264,9.529717063903808,0.9989017248153687,11.59521164894104,6.792592525482178,nan,6.265789985656738
10070,162250,12889600,624.5932181719124,33379,0.8218263884385427,0.18092010132369307,0.0,0.9955000281333923,0.9722222222222222,33.97222222222222,33.752766233229856,1.0,200.0,0.3971797153353691,9.694642353057862,-0.7811632603406906,9.413152647018432,3.9214413166046143,nan,9.455406188964844
10080,162588,12902400,548.2833196416776,33401,0.8365606096657839,0.1801501359617102,0.0,0.9909999966621399,0.9696969696969697,41.78787878787879,71.35177795060596,1.0,400.0,0.32134584337472916,10.683485794067384,0.31566420048475263,11.391005182266236,6.007953643798828,nan,7.667230606079102
10090,162895,12915200,546.7473005626333,33424,0.6536250019615347,0.3407257794228529,0.0,0.9610000252723694,0.8181818181818182,80.95454545454545,78.21617902427236,6.0,300.0,0.35748051702976225,8.53612699508667,0.33374232798814774,13.339877080917358,7.000106334686279,nan,13.738160133361816
10100,163194,12928000,548.5591719894128,33447,0.8760769275518564,0.10113525915756442,0.590499997138977,0.9865000247955322,1.0,27.512820512820515,27.04305379781237,2.0,129.0,0.27595056146383284,9.813461351394654,-0.13266652040183544,12.05172004699707,5.890434741973877,nan,4.564910888671875
10110,163501,12940800,572.7487530117879,33542,0.8329140627756715,0.13138649897883495,0.3160000145435333,0.9909999966621399,1.0,36.28125,25.419277102968525,2.0,100.0,0.23140416964888572,10.776583480834962,0.47882341872900724,15.930945348739623,8.44198226928711,nan,13.617534637451172
10120,163822,12953600,590.9042612790242,33564,0.820805555416478,0.183256404300486,0.0,0.9955000281333923,0.9722222222222222,32.94444444444444,25.076487930202273,1.0,123.0,0.3058531410992146,10.297917318344116,-0.3749066092073917,8.609453296661377,3.9267613887786865,nan,12.314329147338867
10130,164149,12966400,576.6148394053016,33587,0.8405624975760778,0.0951606169808584,0.6759999990463257,0.9865000247955322,1.0,35.958333333333336,21.764801796070238,3.0,94.0,0.31461366787552836,8.891223573684693,-0.21910055130720138,9.777059936523438,4.666284084320068,nan,5.252391815185547
10140,164478,12979200,698.5548564423871,33606,0.7371212090506698,0.2733964522216256,0.0,0.9789999723434448,0.9393939393939394,43.45454545454545,37.73599753076462,3.0,126.0,0.3435914672911167,8.566089296340943,-0.1592099718749523,10.74260995388031,5.208659648895264,nan,4.132439613342285
10150,164818,12992000,684.2324023326082,33625,0.8112758654972603,0.20657564419393326,0.0,0.9909999966621399,0.9655172413793104,35.0,37.065645400633684,1.0,200.0,0.25743740499019624,9.611469745635986,0.502837686240673,10.023816537857055,5.512170791625977,nan,5.14923095703125
10160,165162,13004800,670.8167076771254,33644,0.8130000016173801,0.21330336696873817,0.0,0.9909999966621399,0.972972972972973,36.37837837837838,38.01802655736209,1.0,148.0,0.35413592904806135,10.383295011520385,0.18351095654070376,9.922563290596008,5.141251087188721,nan,4.1193671226501465
10170,165486,13017600,688.9241101727486,33663,0.8207099962234498,0.19162418665104752,0.0,0.9819999933242798,0.96,34.28,25.53823799716809,2.0,100.0,0.45433377623558047,9.186919975280762,0.4766864612698555,10.131948137283326,5.538116931915283,nan,7.527178764343262
10180,165768,13030400,672.352831411261,33682,0.8075921049243525,0.22761191231233588,0.0,0.9909999966621399,0.9473684210526315,39.94736842105263,58.15177390986681,1.0,300.0,0.30528040826320646,9.527530145645141,-0.5005764223635196,9.423489379882813,4.208115577697754,nan,4.724581718444824
10190,166073,13043200,675.573859298616,33701,0.7752241332983149,0.23800596103220603,0.0,0.9819999933242798,0.9655172413793104,41.55172413793103,42.102163272209204,2.0,200.0,0.2572250083088875,10.751077604293823,1.1083796739578247,11.82894949913025,7.0202813148498535,nan,9.415581703186035
10200,166383,13056000,664.8672280221859,33720,0.8101060607216575,0.21146553680391947,0.0,0.9909999966621399,0.9696969696969697,44.54545454545455,57.06407398657147,2.0,300.0,0.31650417000055314,9.59270486831665,-0.18015817031264306,12.007170486450196,5.8202619552612305,nan,10.939570426940918
10210,166699,13068800,562.0964517217898,33825,0.7918690464326313,0.22361185614158918,0.0,0.9909999966621399,0.9761904761904762,38.142857142857146,42.4160635724202,1.0,182.0,0.3242718778550625,9.838735771179199,-0.6612522959709167,14.622097206115722,6.646553993225098,nan,18.849807739257812
10220,166973,13081600,567.2059362812244,33848,0.834043750539422,0.15443263115102465,0.1720000058412552,0.9909999966621399,1.0,30.7,26.95384944678589,1.0,133.0,0.3452646180987358,9.578376197814942,-1.0651301920413971,13.21045126914978,5.5366435050964355,nan,7.768758296966553
10230,167297,13094400,540.018083388178,33871,0.8297500014305115,0.13887967241587953,0.4690000116825104,0.9865000247955322,1.0,30.333333333333332,21.794494717703365,2.0,115.0,0.2797724351286888,10.098749923706055,-0.4289932601153851,11.841829061508179,5.489123821258545,nan,8.34927749633789
10240,167596,13107200,561.7553246701065,33894,0.7660530295335886,0.2761309101556093,0.0,0.9955000281333923,0.9393939393939394,42.24242424242424,40.13388978500045,1.0,165.0,0.271991591155529,9.691983795166015,0.5497840538620948,11.58325366973877,6.338691711425781,nan,11.500361442565918
10250,167948,13120000,558.6463314905365,33917,0.8074112899841801,0.2456878294061709,0.0,0.9909999966621399,0.967741935483871,44.29032258064516,61.83129677749178,2.0,300.0,0.38564415872097013,8.55193190574646,0.06818083226680756,12.074226903915406,6.101437091827393,nan,15.75031852722168
10260,168283,13132800,679.9422530700061,33940,0.8570625003841188,0.08467998118248624,0.6399999856948853,0.9819999933242798,1.0,31.555555555555557,19.11579399990787,2.0,100.0,0.325486446917057,11.099866390228271,-0.8927645355463028,10.131213712692261,4.1695876121521,nan,9.134286880493164
10270,168613,13145600,630.7268519279976,33960,0.807772060527521,0.192770551547615,0.0,0.9909999966621399,0.9705882352941176,37.1764705882353,30.353283171807927,1.0,118.0,0.3937744915485382,9.343121671676636,-0.9039767950773239,10.154645919799805,4.169407844543457,nan,4.122401237487793
10280,168991,13158400,618.814658483747,33980,0.7820142860923495,0.2557428741594706,0.0,0.9909999966621399,0.9428571428571428,47.77142857142857,50.66477261049801,1.0,200.0,0.3383386619389057,10.327319288253785,0.25263398569077256,11.323093891143799,5.910797595977783,nan,14.214672088623047
10290,169294,13171200,672.1783250872571,34001,0.8328534488020272,0.12388209184933478,0.5095000267028809,0.9819999933242798,1.0,37.03448275862069,29.586206896551722,2.0,109.0,0.335556311160326,10.230875492095947,0.2522405456751585,12.721409845352174,6.60959005355835,nan,8.391450881958008
10300,169615,13184000,689.6406634885043,34021,0.7845441216931623,0.21706073666120385,0.0,0.9865000247955322,0.9705882352941176,45.55882352941177,46.59474293527278,3.0,179.0,0.3607198283076286,9.204354286193848,-0.46821102797985076,14.76618161201477,6.9112725257873535,nan,7.212188243865967
10310,169950,13196800,573.4551116482211,34110,0.8556071448893774,0.09060041064509573,0.5320000052452087,0.9775000214576721,1.0,31.714285714285715,25.34080627338116,3.0,156.0,0.31110978573560716,11.321320486068725,-1.1442517697811128,8.40149691104889,3.0533854961395264,nan,4.00949239730835
10320,170305,13209600,543.2585459836761,34134,0.8495781291276217,0.11410710707812118,0.4622499942779541,0.9865000247955322,1.0,36.8125,40.59898205312542,3.0,239.0,0.3143789194524288,10.758937883377076,-0.011504647135734559,9.95923056602478,4.964966297149658,nan,3.045236587524414
10330,170619,13222400,574.3207607076135,34157,0.7446354180574417,0.2894733472410758,0.0,0.9909999966621399,0.9166666666666666,46.916666666666664,44.29533145703832,2.0,202.0,0.3971207797527313,8.134449982643128,0.3367747537791729,11.57192349433899,6.118765354156494,nan,11.53699016571045
10340,170980,13235200,557.4477002349215,34181,0.8514210519037748,0.12019828965616601,0.3700000047683716,0.9707499742507935,1.0,30.210526315789473,21.461296736631,4.0,107.0,0.2990116819739342,11.43627405166626,-0.44372817426919936,9.651677131652832,4.379120349884033,nan,4.753026485443115
10350,171297,13248000,570.7250067318158,34204,0.8363437553246816,0.12759297645436685,0.5320000052452087,0.9909999966621399,1.0,32.916666666666664,27.811743123284373,1.0,119.0,0.36541434824466706,9.420315885543824,0.640800167620182,8.89853482246399,5.086413860321045,nan,9.288515090942383
10360,171629,13260800,560.5188666736409,34227,0.8430624976754189,0.14998853249407101,0.3070000112056732,0.9909999966621399,1.0,37.6,46.627674186045354,1.0,186.0,0.27713942155241966,10.005920839309692,-1.0644392311573028,13.279694938659668,5.57263708114624,nan,8.485708236694336
10370,171993,13273600,542.9246302117874,34250,0.7745288472909194,0.18914901060156716,0.0,0.9909999966621399,0.9615384615384616,49.0,36.73292381920737,1.0,136.0,0.3776474416255951,9.409788894653321,0.010484451055526733,13.163137674331665,6.5882768630981445,nan,17.13686752319336
10380,172379,13286400,558.7816920751429,34273,0.8639374963111348,0.12883448693158772,0.4749999940395355,0.9909999966621399,1.0,33.833333333333336,37.65007008994509,2.0,175.0,0.2768162898719311,10.921199178695678,-0.20028302669525147,11.526615428924561,5.560256481170654,nan,4.904904365539551
10390,172729,13299200,528.4708675601318,34296,0.8462708352340592,0.13715826862585354,0.35199999809265137,0.9865000247955322,1.0,32.416666666666664,27.822228323570506,2.0,144.0,0.2925673007965088,11.484894752502441,-0.16553794592618942,8.822829174995423,4.242949962615967,nan,3.8212311267852783
10400,173072,13312000,621.0771048441665,34319,0.8480277789963616,0.0859968874145887,0.6489999890327454,0.9430000185966492,1.0,32.7037037037037,24.502176494124875,8.0,120.0,0.33981872349977493,10.034755849838257,0.39728293716907503,9.823669123649598,5.305718898773193,nan,8.234472274780273
10410,173407,13324800,616.726298259667,34395,0.7987013906240463,0.22560939806590283,0.0,0.9909999966621399,0.9722222222222222,44.05555555555556,58.81087599927814,1.0,350.0,0.2965922623872757,10.315572547912598,-0.22732312567532062,9.238288307189942,4.388855457305908,nan,8.334994316101074
10420,173735,13337600,630.0473552772405,34414,0.7976290275973659,0.23107337830004585,0.0,0.9909999966621399,0.9354838709677419,36.83870967741935,37.09977547466496,1.0,200.0,0.243721142411232,10.805461931228638,0.5242787942290306,8.7071692943573,4.875426769256592,nan,4.962360858917236
10430,174060,13350400,666.931489294356,34434,0.7508399999141693,0.25399821142915946,0.0,0.9909999966621399,0.96,55.44,49.53954380088698,1.0,200.0,0.3400603875517845,9.599064350128174,0.041525411605834964,10.18894202709198,5.132596492767334,nan,5.763806343078613
10440,174376,13363200,652.2131828549387,34454,0.8487426472060821,0.12241359900087331,0.4059999883174896,0.9909999966621399,1.0,33.3235294117647,23.124624751467724,1.0,74.0,0.3756962016224861,10.133275365829467,-0.5851969733834267,9.380893111228943,4.101492404937744,nan,6.809545993804932
10450,174701,13376000,619.7256252480364,34475,0.863757141147341,0.13471564598949154,0.2800000011920929,0.9909999966621399,1.0,33.371428571428574,43.89408402330431,2.0,240.0,0.3162927880883217,10.557185888290405,-0.27736092507839205,9.87138409614563,4.655168533325195,nan,13.306375503540039
10460,175013,13388800,563.4739246684072,34497,0.7783712130604368,0.2321249845687733,0.0,0.9819999933242798,0.9393939393939394,46.121212121212125,41.59309206613126,2.0,171.0,0.3125436380505562,9.270408964157104,-0.5319120347499847,12.439677381515503,5.6848015785217285,nan,4.901122093200684
10470,175357,13401600,528.3123054824155,34520,0.86147916648123,0.10459815960837243,0.5080000162124634,0.996999979019165,1.0,33.77777777777778,31.91056174086072,1.0,164.0,0.3418125048279762,10.15810694694519,-0.5075159579515457,8.845354008674622,3.9117431640625,nan,6.006392478942871
10480,175716,13414400,549.5252700128008,34544,0.82358064382307,0.12491391094202593,0.4959999918937683,0.9879999756813049,1.0,40.483870967741936,32.88089058497002,2.0,141.0,0.2430168569087982,11.52169337272644,0.21710597015917302,9.304198288917542,4.866775035858154,nan,6.813284397125244
10490,176048,13427200,560.6221164615883,34567,0.8328863680362701,0.14576241207891813,0.5139999985694885,0.9639999866485596,1.0,33.09090909090909,36.382949416786744,4.0,147.0,0.4219140648841858,9.284315919876098,1.060428500175476,10.905627727508545,6.509023189544678,nan,13.582103729248047
10500,176391,13440000,527.9950511919379,34590,0.8384112903187352,0.16746243488918974,0.20200000703334808,0.9909999966621399,1.0,41.32258064516129,54.58960499935342,2.0,266.0,0.28636155277490616,10.286270332336425,0.33848895505070686,11.635668563842774,6.153459072113037,nan,5.205748081207275
10510,176739,13452800,621.8134238596333,34691,0.8629666686058044,0.10526509727590593,0.35199999809265137,0.9955000281333923,1.0,29.6,26.022554319922815,1.0,144.0,0.2389386922121048,11.482332515716553,-0.6721234619617462,12.010722780227661,5.3308491706848145,nan,5.18886661529541
10520,177120,13465600,633.5823096217442,34711,0.7956602588678018,0.21251250539663796,0.0,0.9729999899864197,0.9487179487179487,36.38461538461539,34.39932571239523,3.0,200.0,0.28421686589717865,10.80990252494812,-0.5682435035705566,10.073778080940247,4.465803146362305,nan,7.659246921539307
10530,177435,13478400,611.3382713710115,34731,0.8167211550932664,0.24455023797609288,0.0,0.968500018119812,0.9230769230769231,44.23076923076923,57.401626680453326,4.0,300.0,0.453868193924427,8.029426980018616,0.16615878492593766,10.86548342704773,5.594362258911133,nan,4.801324367523193
10540,177763,13491200,623.1764218774285,34752,0.8139276300605974,0.22260745983390656,0.0,0.9819999933242798,0.9473684210526315,40.44736842105263,53.01027575083963,4.0,300.0,0.2743512727320194,10.510908889770509,-0.5603743821382523,9.232474851608277,4.053119659423828,nan,4.839443683624268
10550,178097,13504000,627.6847128686663,34772,0.8431176429285723,0.13257634480794012,0.41499999165534973,0.9819999933242798,1.0,30.205882352941178,30.844753021013727,2.0,176.0,0.27018907740712167,10.03789405822754,-0.22762627974152566,10.634582662582398,5.086963176727295,nan,6.483503341674805
10560,178454,13516800,661.5099755539784,34792,0.8510897434674777,0.17897134600254896,0.0,0.9955000281333923,0.9743589743589743,33.0,62.51768980425891,1.0,400.0,0.31612677201628686,10.412504243850709,0.27741562463343145,9.356937336921693,4.952722549438477,nan,4.94600772857666
10570,178788,13529600,680.8111335961025,34811,0.8072666664918263,0.18891716558743407,0.0,0.9909999966621399,0.9666666666666667,40.46666666666667,57.44140976295372,1.0,300.0,0.32858639359474184,9.585688591003418,0.6453351125121116,13.020815896987916,7.152458190917969,nan,7.260542392730713
